UNITID,OPEID6,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,IPEDSCOUNT1,IPEDSCOUNT2,EARN_COUNT_NWNE_HI_1YR,EARN_CNTOVER150_HI_1YR,EARN_COUNT_WNE_HI_1YR,EARN_MDN_HI_1YR,EARN_COUNT_NWNE_HI_2YR,EARN_CNTOVER150_HI_2YR,EARN_COUNT_WNE_HI_2YR,EARN_MDN_HI_2YR,BBRR2_FED_COMP_N,BBRR2_FED_COMP_DFLT,BBRR2_FED_COMP_DLNQ,BBRR2_FED_COMP_FBR,BBRR2_FED_COMP_DFR,BBRR2_FED_COMP_NOPROG,BBRR2_FED_COMP_MAKEPROG,BBRR2_FED_COMP_PAIDINFULL,BBRR2_FED_COMP_DISCHARGE,BBRR3_FED_COMP_N,BBRR3_FED_COMP_DFLT,BBRR3_FED_COMP_DLNQ,BBRR3_FED_COMP_FBR,BBRR3_FED_COMP_DFR,BBRR3_FED_COMP_NOPROG,BBRR3_FED_COMP_MAKEPROG,BBRR3_FED_COMP_PAIDINFULL,BBRR3_FED_COMP_DISCHARGE,EARN_COUNT_PELL_WNE_1YR,EARN_PELL_WNE_MDN_1YR,EARN_COUNT_NOPELL_WNE_1YR,EARN_NOPELL_WNE_MDN_1YR,EARN_COUNT_MALE_WNE_1YR,EARN_MALE_WNE_MDN_1YR,EARN_COUNT_NOMALE_WNE_1YR,EARN_NOMALE_WNE_MDN_1YR,EARN_COUNT_NE_3YR,EARN_NE_MDN_3YR,EARN_COUNT_WNE_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_PELL_NE_3YR,EARN_PELL_NE_MDN_3YR,EARN_COUNT_NOPELL_NE_3YR,EARN_NOPELL_NE_MDN_3YR,EARN_COUNT_MALE_NE_3YR,EARN_MALE_NE_MDN_3YR,EARN_COUNT_NOMALE_NE_3YR,EARN_NOMALE_NE_MDN_3YR,EARN_COUNT_NWNE_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_GT_THRESHOLD_1YR,EARN_COUNT_HIGH_CRED_1YR,EARN_IN_STATE_1YR,EARN_COUNT_NWNE_4YR,EARN_COUNT_WNE_4YR,EARN_MDN_4YR,EARN_GT_THRESHOLD_4YR,EARN_COUNT_PELL_WNE_4YR,EARN_PELL_WNE_MDN_4YR,EARN_COUNT_NOPELL_WNE_4YR,EARN_NOPELL_WNE_MDN_4YR,EARN_COUNT_MALE_WNE_4YR,EARN_MALE_WNE_MDN_4YR,EARN_COUNT_NOMALE_WNE_4YR,EARN_NOMALE_WNE_MDN_4YR,EARN_COUNT_HIGH_CRED_4YR,EARN_IN_STATE_4YR,BBRR1_FED_COMP_N,BBRR1_FED_COMP_DFLT,BBRR1_FED_COMP_DLNQ,BBRR1_FED_COMP_FBR,BBRR1_FED_COMP_DFR,BBRR1_FED_COMP_NOPROG,BBRR1_FED_COMP_MAKEPROG,BBRR1_FED_COMP_PAIDINFULL,BBRR1_FED_COMP_DISCHARGE,BBRR4_FED_COMP_N,BBRR4_FED_COMP_DFLT,BBRR4_FED_COMP_DLNQ,BBRR4_FED_COMP_FBR,BBRR4_FED_COMP_DFR,BBRR4_FED_COMP_NOPROG,BBRR4_FED_COMP_MAKEPROG,BBRR4_FED_COMP_PAIDINFULL,BBRR4_FED_COMP_DISCHARGE,DISTANCE,EARN_COUNT_NWNE_5YR,EARN_COUNT_WNE_5YR,EARN_MDN_5YR,EARN_GT_THRESHOLD_5YR,EARN_COUNT_PELL_WNE_5YR,EARN_PELL_WNE_MDN_5YR,EARN_COUNT_NOPELL_WNE_5YR,EARN_NOPELL_WNE_MDN_5YR,EARN_COUNT_MALE_WNE_5YR,EARN_MALE_WNE_MDN_5YR,EARN_COUNT_NOMALE_WNE_5YR,EARN_NOMALE_WNE_MDN_5YR,EARN_COUNT_HIGH_CRED_5YR,EARN_IN_STATE_5YR,EARN_COUNT_WNE_4YR_NAT,EARN_MDN_4YR_NAT,EARN_P25_4YR_NAT,EARN_P75_4YR_NAT
110680.0,1317,University of California-San Diego,Public,1,4511,Sociology.,6,Doctoral Degree,4.0,6.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,692,88618,69229,114336
110680.0,1317,University of California-San Diego,Public,1,4512,Urban Studies/Affairs.,3,Bachelor's Degree,35.0,33.0,1,31,32,41393,2,27,32,39729,36,PS,PS,PS,PS,PS,0.20 - 0.39,PS,PS,39,PS,PS,PS,PS,PS,0.20 - 0.39,PS,PS,25,36275,19,41012,PS,PS,PS,PS,36,53727,29,28,25,49702,PS,PS,PS,PS,22,52242,9,44,37074,27,PS,38,2,30,71380,PS,30,62127,PS,PS,16,76132,24,65383,PS,37,37,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,39,PS,PS,0.40 - 0.59,PS,PS,PS,0.20 - 0.39,PS,1,0,47,71507,40,PS,PS,PS,PS,20,78782,27,71206,PS,41,999,62532,43623,81699
110680.0,1317,University of California-San Diego,Public,1,4599,"Social Sciences, Other.",3,Bachelor's Degree,59.0,56.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110680.0,1317,University of California-San Diego,Public,1,5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,73.0,62.0,9,37,59,22195,6,17,33,18771,43,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,44,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,40,31322,35,26,32,29764,PS,PS,19,34950,22,27534,8,PS,PS,PS,PS,PS,7,62,45915,PS,24,36450,PS,PS,16,36302,16,40228,PS,27,50,PS,PS,0.40 - 0.59,PS,PS,0.20 - 0.39,PS,PS,44,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,1,7,34,46800,22,PS,PS,PS,PS,19,48539,17,44516,PS,31,3499,41688,25771,59858
110680.0,1317,University of California-San Diego,Public,1,5001,"Visual and Performing Arts, General.",5,Master's Degree,10.0,6.0,1,PS,PS,PS,1,8,16,18401,11,PS,PS,PS,PS,PS,PS,PS,PS,13,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,18,31326,17,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,13,PS,PS,PS,PS,PS,PS,PS,PS,1,0,17,42918,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,328,59460,35858,88562
110680.0,1317,University of California-San Diego,Public,1,5001,"Visual and Performing Arts, General.",6,Doctoral Degree,0.0,1.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,22,55489,PS,PS
110680.0,1317,University of California-San Diego,Public,1,5003,Dance.,3,Bachelor's Degree,8.0,9.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2823,39980,24910,57333
110680.0,1317,University of California-San Diego,Public,1,5004,Design and Applied Arts.,3,Bachelor's Degree,14.0,20.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,3,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,13,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,23871,51490,33006,70612
110680.0,1317,University of California-San Diego,Public,1,5005,Drama/Theatre Arts and Stagecraft.,3,Bachelor's Degree,47.0,63.0,3,18,32,19321,1,20,31,25967,35,PS,PS,PS,PS,0.20 - 0.39,0.20 - 0.39,PS,PS,28,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,30,32373,28,20,PS,PS,PS,PS,PS,PS,PS,PS,7,52,18026,PS,PS,50,3,36,41389,PS,19,34782,PS,PS,PS,PS,PS,PS,PS,18,36,PS,PS,0.60 - 0.79,PS,PS,PS,PS,PS,28,PS,PS,0.60 - 0.79,PS,PS,PS,PS,PS,1,2,27,39424,18,PS,PS,PS,PS,PS,PS,PS,PS,PS,19,14066,39775,25491,55399
110680.0,1317,University of California-San Diego,Public,1,5005,Drama/Theatre Arts and Stagecraft.,5,Master's Degree,17.0,20.0,0,27,32,38919,0,23,30,28960,20,PS,PS,PS,PS,PS,PS,PS,PS,22,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,32,37622,31,25,16,38860,16,33852,PS,PS,22,30412,0,24,14358,PS,PS,PS,PS,25,48041,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,13,PS,PS,PS,PS,PS,PS,PS,PS,22,PS,PS,PS,PS,PS,PS,PS,PS,1,3,29,26372,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2137,49978,29233,69322
110680.0,1317,University of California-San Diego,Public,1,5005,Drama/Theatre Arts and Stagecraft.,6,Doctoral Degree,2.0,0.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,106,64704,49465,87221
110680.0,1317,University of California-San Diego,Public,1,5007,Fine and Studio Arts.,3,Bachelor's Degree,42.0,57.0,4,17,36,18064,5,18,26,29685,35,PS,PS,PS,PS,PS,PS,PS,PS,34,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,26,30062,18,PS,22,19730,PS,PS,PS,PS,PS,PS,3,25,21777,PS,PS,22,7,40,48506,PS,20,39069,PS,PS,PS,PS,23,38718,PS,23,29,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,34,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,1,5,27,45044,16,PS,PS,PS,PS,PS,PS,PS,PS,PS,23,26935,41367,26241,56653
110680.0,1317,University of California-San Diego,Public,1,5007,Fine and Studio Arts.,5,Master's Degree,0.0,0.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110680.0,1317,University of California-San Diego,Public,1,5007,Fine and Studio Arts.,6,Doctoral Degree,6.0,2.0,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,174,68718,51460,81910
110680.0,1317,University of California-San Diego,Public,1,5009,Music.,3,Bachelor's Degree,26.0,15.0,3,20,35,22536,2,15,20,28309,24,PS,PS,PS,PS,PS,0.40 - 0.59,PS,PS,20,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,23,35297,20,PS,20,42229,PS,PS,19,36657,PS,PS,7,38,21592,PS,PS,34,PS,32,58071,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,32,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,20,PS,PS,PS,PS,PS,PS,0.40 - 0.59,PS,1,2,22,44134,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,19,14715,42892,26048,58755
110680.0,1317,University of California-San Diego,Public,1,5009,Music.,5,Master's Degree,6.0,5.0,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,5004,48285,28079,65736
110680.0,1317,University of California-San Diego,Public,1,5009,Music.,6,Doctoral Degree,12.0,5.0,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,0,17,68693,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1170,59592,38708,76817
110680.0,1317,University of California-San Diego,Public,1,5099,"Visual and Performing Arts, Other.",3,Bachelor's Degree,,,4,23,29,37732,2,12,14,26353,20,PS,PS,PS,PS,PS,PS,PS,PS,15,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,11,25,34401,PS,PS,22,2,31,64822,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,25,PS,PS,0.40 - 0.59,PS,PS,PS,PS,PS,15,PS,PS,PS,PS,PS,PS,PS,PS,0,2,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,536,47629,27998,65346
110680.0,1317,University of California-San Diego,Public,1,5099,"Visual and Performing Arts, Other.",6,Doctoral Degree,0.0,0.0,PS,PS,PS,PS,,,,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,17,68034,60845,PS
110680.0,1317,University of California-San Diego,Public,1,5102,Communication Disorders Sciences and Services.,6,Doctoral Degree,,12.0,0,PS,PS,PS,,,,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,2,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1063,88343,75184,105210
110680.0,1317,University of California-San Diego,Public,1,5102,Communication Disorders Sciences and Services.,7,First Professional Degree,12.0,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110680.0,1317,University of California-San Diego,Public,1,5107,Health and Medical Administrative Services.,5,Master's Degree,8.0,10.0,0,PS,PS,PS,1,13,13,97959,10,PS,PS,PS,PS,PS,PS,PS,PS,15,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,22,98377,21,PS,21,2,22,145693,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,16,PS,PS,PS,PS,PS,PS,PS,PS,15,PS,PS,PS,PS,PS,PS,PS,PS,1,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,15437,89981,62852,126886
110680.0,1317,University of California-San Diego,Public,1,5112,Medicine.,6,Doctoral Degree,,,0,124,125,60121,0,95,94,58823,93,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,<=0.20,0.20 - 0.39,<=0.20,77,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,<=0.20,0.20 - 0.39,<=0.20,PS,PS,PS,PS,PS,PS,PS,PS,97,70389,97,97,19,73843,77,67619,48,74802,49,67321,0,27,67163,28,PS,18,1,95,118330,PS,19,115452,74,95755,46,97815,47,95669,PS,54,53,<=0.20,<=0.20,<=0.20,<=0.20,0.40 - 0.59,0.20 - 0.39,<=0.20,<=0.20,77,<=0.20,<=0.20,0.20 - 0.39,<=0.20,<=0.20,<=0.20,0.40 - 0.59,<=0.20,0,1,91,129999,89,17,145233,74,127554,45,123756,46,139479,PS,57,6056,118504,77695,219037
110680.0,1317,University of California-San Diego,Public,1,5112,Medicine.,7,First Professional Degree,79.0,98.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110680.0,1317,University of California-San Diego,Public,1,5114,Medical Clinical Sciences/Graduate Medical Studies.,5,Master's Degree,25.0,27.0,0,PS,16,72506,1,19,20,79699,25,PS,PS,PS,PS,0.40 - 0.59,PS,PS,PS,20,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,36,62080,23,23,PS,PS,26,64596,20,63832,17,61934,1,18,121264,19,PS,PS,1,32,132783,PS,PS,PS,26,88176,19,96721,16,72118,PS,22,22,PS,PS,PS,PS,PS,PS,PS,PS,20,PS,PS,PS,PS,PS,PS,PS,PS,1,1,35,132434,35,PS,PS,PS,PS,18,148085,17,106638,PS,22,537,198417,103939,322977
110680.0,1317,University of California-San Diego,Public,1,5115,Mental and Social Health Services and Allied Professions.,6,Doctoral Degree,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,PS,PS,PS,PS,PS,PS,,,,,,,,,,,,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110680.0,1317,University of California-San Diego,Public,1,5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",5,Master's Degree,32.0,37.0,PS,PS,PS,PS,,,,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,17,117115,17,PS,16,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110680.0,1317,University of California-San Diego,Public,1,5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",6,Doctoral Degree,,,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,16,118762,33,104285,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,47,109337,46,PS,41,0,18,165543,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,6161,136696,117606,156076
110680.0,1317,University of California-San Diego,Public,1,5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",7,First Professional Degree,66.0,57.0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110680.0,1317,University of California-San Diego,Public,1,5122,Public Health.,3,Bachelor's Degree,345.0,338.0,16,145,196,30159,2,58,77,33726,207,<=0.05,<=0.05,0.10 - 0.14,0.25 - 0.29,0.10 - 0.14,0.30 - 0.34,0.15 - 0.19,<=0.05,122,<=0.10,<=0.10,0.20 - 0.29,0.20 - 0.29,<=0.10,0.20 - 0.29,0.20 - 0.29,<=0.10,146,40353,63,31528,36,38032,173,40053,77,42335,68,55,57,41009,PS,PS,PS,PS,65,42535,15,209,39144,139,PS,195,2,193,66110,PS,54,49517,16,64491,PS,PS,60,53275,17,56,258,<=0.05,<=0.05,0.45 - 0.49,0.10 - 0.14,0.05 - 0.09,0.15 - 0.19,0.15 - 0.19,<=0.05,122,<=0.10,<=0.10,0.40 - 0.49,0.20 - 0.29,<=0.10,<=0.10,0.20 - 0.29,<=0.10,1,5,78,67103,69,56,66342,22,67011,PS,PS,PS,PS,29,64,15585,58808,41981,79154
110680.0,1317,University of California-San Diego,Public,1,5122,Public Health.,5,Master's Degree,51.0,58.0,PS,PS,PS,PS,,,,,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS
110680.0,1317,University of California-San Diego,Public,1,5122,Public Health.,6,Doctoral Degree,4.0,8.0,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,1,0,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,PS,870,108962,85957,147308
